layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
22,R0,10.0,192,1.584696729778111,1.1973582233964615,1.0380737017352422,1.3067532569990876,0.7830073345565058,0.3229166666666667
22,R0,100.0,192,1.5290745969778345,1.1647634383022003,0.9906539536676586,1.3208887577056885,0.7911277751725854,0.2552083333333333
22,R0,1000.0,192,1.3774232658857493,0.9037106329927059,1.0395200552270678,0.97672438621521,0.7339976045756227,0.17708333333333334
22,R0,10000.0,192,1.3629949623345252,0.18977926712276663,1.3497181546973573,1.1064050715023368,0.7370325167250665,0.125
26,T0,1.0,192,2.1038647515410642,1.4721811302979007,1.5029735900446621,1.1137704628626608,0.5511646537348043,0.359375
26,T0,10.0,192,2.760564902717777,2.1391054287283833,1.7449775204574902,2.4248947021854974,0.5272544674763483,0.3125
26,T0,100.0,192,1.6699985159168278,1.2387326832591705,1.1200162421098825,1.2531048176182367,0.7469164873739308,0.2552083333333333
26,T0,1000.0,192,0.7394010436129986,0.15263817034455265,0.7234745968241447,0.5047907829284668,0.8981699469299959,0.3229166666666667
26,T0,10000.0,192,1.2028976141005834,-0.01287367029942943,1.2028287237266566,1.0825373598129544,0.9024762411960986,0.15625
26,T1,1.0,192,1.1421364574170991,0.7078454961110365,0.8963428144390968,0.3678930997848511,0.8654010981812713,0.46875
26,T1,10.0,192,1.1155530219265906,0.6758133950063797,0.887544252338721,0.3545379042625427,0.8662623570344918,0.4583333333333333
26,T1,100.0,192,0.9869341346119046,0.5353953867260827,0.8290903243522854,0.3591361537986161,0.8917720240203576,0.4583333333333333
26,T1,1000.0,192,0.8917724882408796,0.41475999939359354,0.7894506404369788,0.3533065128091919,0.9044858451869465,0.4635416666666667
26,T1,10000.0,192,0.9772099254627029,0.40636274352463214,0.888711741285078,0.5133920227798519,0.8713068731747836,0.3229166666666667
26,T3,1.0,192,1.121543511818917,-0.4070602263282525,1.0450654625642841,0.5291808163436946,0.7136965030354242,0.4375
26,T3,10.0,192,0.9134739247719414,0.21365714517525958,0.8881358204429167,0.3087801933288574,0.8005195979053238,0.4947916666666667
26,T3,100.0,192,0.7381465220597697,0.23057357293657588,0.7012104644771038,0.27075286925632724,0.9044038205342588,0.5260416666666666
26,T3,1000.0,192,0.733464878611627,-0.01455754031944149,0.7333203980366403,0.407687026826943,0.907110634072952,0.375
26,T3,10000.0,192,1.210210340442917,-0.038951195213525226,1.2095833466555328,0.9782931208610535,0.8941097266219561,0.14583333333333334
26,T5,1.0,192,0.9324773736105307,-0.24643625371364627,0.8993237599169595,0.4836503296935404,0.8185650214966114,0.421875
26,T5,10.0,192,1.0881432170249106,-0.5935277546714531,0.9120199916624551,0.5561571679167799,0.8284079798191317,0.3489583333333333
26,T5,100.0,192,1.2530642592721761,-0.8633669824918894,0.9081671054427025,0.8384291315547729,0.8351750136658647,0.3125
26,T5,1000.0,192,1.0684284844620526,-0.5649175897509642,0.9068668828443565,0.7337429523468018,0.8751620318511042,0.25
26,T5,10000.0,192,1.2978633518374063,-0.17898526219236724,1.2854623899440065,1.1420528697733032,0.7974026611031921,0.13541666666666666
26,T8,1.0,192,1.2522040431540389,0.8684752367167882,0.9020896457121325,0.6847414491070368,0.8195083050025196,0.375
26,T8,10.0,192,0.7516582245348685,0.3696965930869642,0.6544574207469899,0.3394918921100042,0.911129842054648,0.4739583333333333
26,T8,100.0,192,0.620768091708703,-0.24898419457383825,0.5686474255073012,0.3682754856427408,0.9285190684244341,0.4479166666666667
26,T8,1000.0,192,0.6667393007362359,-0.2726630424728778,0.6084374745326576,0.4515858995466182,0.9162973951739711,0.359375
26,T8,10000.0,192,0.8418138519114895,-0.07821627292988571,0.8381722829579947,0.637219585768392,0.8763924016414192,0.25
26,R0,1.0,192,0.9278801520736093,0.47071504788887625,0.7996179839792982,0.42230224609375,0.8713478855011275,0.453125
26,R0,10.0,192,0.8392291541854969,0.37166155325663214,0.7524448571594944,0.38245391845703125,0.882421213613963,0.4270833333333333
26,R0,100.0,192,0.6621643302237996,-0.06031026371029886,0.6594120656402394,0.2581293987993347,0.9078898682734847,0.5416666666666666
26,R0,1000.0,192,0.6745603009210798,-0.15392178349403415,0.6567645576192075,0.36681529812343916,0.917814851248693,0.421875
26,R0,10000.0,192,0.8327859415014491,0.012463101593575146,0.8326926776795407,0.6041486447735678,0.9037886356391013,0.2864583333333333
