layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
26,T0,1.0,192,0.16269452784694619,0.008525888843259484,0.16247097774917565,0.09432424797362149,0.9910218537724392,0.9322916666666666
26,T0,10.0,192,0.18041805162989102,0.017552638523699118,0.1795621848685919,0.10395041882198083,0.9904476812036255,0.90625
26,T0,100.0,192,0.29626466547286945,-0.010746984334864948,0.2960696781763668,0.18205605092803137,0.9764624779203777,0.734375
26,T0,1000.0,192,0.4839518787640548,-0.020205417550681757,0.48352989779419125,0.3027867753451974,0.9437756538243408,0.4895833333333333
26,T0,10000.0,192,0.8655879704223892,0.0006168137966804377,0.8655877506530989,0.6692723190625713,0.909858459937989,0.22916666666666666
26,T1,1.0,192,0.12590695671687102,0.004828399144531554,0.12581434064288982,0.07754227070864561,0.9920881742573789,0.9791666666666666
26,T1,10.0,192,0.1392361603548709,0.00767029303850856,0.1390247278546904,0.08361799366149336,0.9920881742573789,0.9479166666666666
26,T1,100.0,192,0.19200531008127006,0.011944732726038765,0.19163340642880655,0.1053169110986546,0.9907347674880324,0.8802083333333334
26,T1,1000.0,192,0.3005481649183439,0.007811722132485381,0.3004466282605097,0.1719378602584101,0.9777338600370364,0.7083333333333334
26,T1,10000.0,192,0.5120797726966883,0.024338914954832456,0.5115010369724712,0.3324784481684162,0.9361883734507314,0.4166666666666667
26,T3,1.0,192,0.18019647868369798,0.019310148530126876,0.1791588376099512,0.10984885396124475,0.9906527428353448,0.9322916666666666
26,T3,10.0,192,0.18401534817429122,-0.009828215367673563,0.183752699426137,0.10666836475263622,0.9906937551616886,0.9114583333333334
26,T3,100.0,192,0.27430702598704737,-0.04608527250794444,0.2704080105391244,0.16573166847229004,0.9826553391982968,0.7864583333333334
26,T3,1000.0,192,0.4405573290922378,-0.06355838343707594,0.43594849708624067,0.25910934738643965,0.9557512531167408,0.578125
26,T3,10000.0,192,0.8420851360041848,-0.030803020713432366,0.8415215684663788,0.5646544461462779,0.9283550191190588,0.2708333333333333
26,T5,1.0,192,0.22483643631049574,0.03983721922876563,0.22127905245848029,0.13698698606720539,0.986838596485368,0.8333333333333334
26,T5,10.0,192,0.24790375798562836,-0.03651007565565778,0.24520050489143602,0.13420928889439446,0.9856492390213969,0.828125
26,T5,100.0,192,0.36093782899428556,-0.09043953014744195,0.34942353639361223,0.23491096889704022,0.9708437892112721,0.640625
26,T5,1000.0,192,0.5129468034665714,-0.09336117955752088,0.5043789382381086,0.29666411005961757,0.9484920713538818,0.5104166666666666
26,T5,10000.0,192,1.022485008798384,-0.03431475959924731,1.0219090421808965,0.8332466145780727,0.9269195876970245,0.171875
26,T8,1.0,192,0.17680571594457478,0.007979933890622126,0.1766255413177125,0.09782973705928552,0.9912679277305023,0.8958333333333334
26,T8,10.0,192,0.17993236038866856,0.008011393346310925,0.17975392037919058,0.10524406580981138,0.9909808414460954,0.90625
26,T8,100.0,192,0.23176504902467554,-0.005946612509169905,0.2316887475668079,0.1387095943503739,0.9863874608955859,0.8385416666666666
26,T8,1000.0,192,0.35426787191375597,-0.0020138527225243377,0.35426214794628197,0.2091464245478108,0.9677268524091407,0.6614583333333334
26,T8,10000.0,192,0.6117007683033157,0.03766985216281937,0.6105397711704766,0.35771803880800224,0.9286010930771217,0.40625
26,R0,1.0,192,0.17790654597181912,0.05412709908974297,0.16947270058552835,0.10643678117335731,0.9911038784251269,0.8958333333333334
26,R0,10.0,192,0.1784469227213455,0.03247870204142855,0.17546634475711276,0.10532621619740601,0.9910218537724392,0.90625
26,R0,100.0,192,0.22809310963371068,0.010478508445542323,0.22785229321455747,0.14333857272993109,0.9876588430122448,0.8229166666666666
26,R0,1000.0,192,0.35811164513290666,0.0145335962106002,0.3578166080005009,0.21669817841541905,0.9664964826188257,0.6302083333333334
26,R0,10000.0,192,0.5976583794286446,0.04405027078879006,0.5960328112987641,0.3871503692944742,0.9283140067927148,0.3697916666666667
29,T0,1.0,192,0.18088187314452714,0.05076639798573779,0.17361170717387261,0.10276281833648682,0.9904476812036255,0.9010416666666666
29,T0,10.0,192,0.18704562916566786,0.0353859269334463,0.1836679165369971,0.0966886579990387,0.9900785702665311,0.8802083333333334
29,T0,100.0,192,0.2667743706222778,-0.007183443191974097,0.2666776386666496,0.15989433286986804,0.9811378831235749,0.78125
29,T0,1000.0,192,0.4414376814486217,-0.034517817412395006,0.4400860675865795,0.2738470214525961,0.94943535485979,0.5572916666666666
29,T0,10000.0,192,0.7509854285187871,-0.019345656560936304,0.7507362116081605,0.5595582532648193,0.915313099341719,0.2604166666666667
