layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
33,T1,1000.0,192,0.42002987134964137,0.18390289890062936,0.3776305292239243,0.22713716386161303,0.9655942114392613,0.6041666666666666
33,T1,10000.0,192,0.5920799227042987,0.2670790957638833,0.5284197114751442,0.3230071559958817,0.9406997293485532,0.46875
33,T3,1.0,192,1.2741966659713986,0.7859290746082079,1.0029419889794793,0.5175659636756246,0.8047028551923948,0.4322916666666667
33,T3,10.0,192,1.3670311174236642,0.8600687640139671,1.0625703728092926,0.5288988332053487,0.7846478276102594,0.4270833333333333
33,T3,100.0,192,1.6661451985829476,1.0958354958374512,1.2550634999169152,0.8265973309775655,0.72017645059775,0.421875
33,T3,1000.0,192,1.884833530515344,1.2591018399886005,1.4025904585060665,1.1662570750030574,0.6671475126351709,0.375
33,T3,10000.0,192,1.3702396205440786,0.851488153547467,1.0735569580032096,0.8394212638649043,0.753847570526039,0.3177083333333333
33,T5,1.0,192,1.5579829073047988,1.0433291663457167,1.1570544456101728,0.8343613659652767,0.7713598338748566,0.3333333333333333
33,T5,10.0,192,1.4312690281110678,0.9430174921680701,1.0766842806946912,0.7856402397155762,0.7977717720402867,0.359375
33,T5,100.0,192,1.1265635578982842,0.6880947911221993,0.8920039284750589,0.6022968155749049,0.853015375625433,0.375
33,T5,1000.0,192,0.8882075881852133,0.47686038858982055,0.7493443063797568,0.5071824347814129,0.8917310116940136,0.359375
33,T5,10000.0,192,0.8875439484005158,0.37796946065914755,0.8030400657198934,0.47517238880266166,0.8821751396559001,0.34375
33,T8,1.0,192,0.4500416845034052,0.21266424355201052,0.3966250588466564,0.15717379032771814,0.9673167291457023,0.640625
